city,date,title,subtitle,price_per_night (zl),original_price (zl),availability,total_price (zl),bed_type,star,number_of_ratings
"Lublin, Poland",2023-10-02,Boutique hotel in Stare Miasto,Lublin Old Town Rooms - Zielony,195,195,Oct 8 - 13,975,1 double bed,4.91,32
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartament Plac Litewski Premium 12-1,283,333,Oct 3 - 8,"1,413",1 double bed,4.55,11
"Lublin, Poland",2023-10-02,Apartment in Lublin,EASY RENT Apartments- Chopina 13,252,252,Oct 4 - 9,"1,257",1 bed,New,New
"Lublin, Poland",2023-10-02,Apartment in Stare Miasto,Apartment Central Point,291,291,Oct 8 - 13,"1,454",2 beds,4.99,71
"Lublin, Poland",2023-10-02,Apartment in Stare Miasto,New studio apartment in the heart of the Castle,178,178,Oct 22 - 27,889,1 double bed,5.0,25
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartament Active Blue,299,299,Oct 5 - 10,"1,492",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lublin, Poland",2023-10-02,Apartment in Lublin,Book your apartment today,270,270,Oct 5 - 10,"1,350",2 beds,4.26,50
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartament Nadbystrzycka no. 02,207,207,Oct 6 - 11,"1,033",3 beds,4.43,7
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartment Arena 1,135,135,Oct 15 - 20,675,2 beds,4.83,30
"Lublin, Poland",2023-10-02,Apartment in Lublin,NEW KK 391 Old Town,253,253,Oct 15 - 20,"1,265",2 beds,4.85,40
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartment in the center of Lublin,222,243,Dec 29 - Jan 3,"1,109",1 bed,5.0,8
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartament Peowiakow Kings Deluxe,286,286,Oct 12 - 17,"1,427",2 beds,4.66,48
"Lublin, Poland",2023-10-02,Apartment in Lublin,Love,159,159,Oct 10 - 15,792,3 beds,4.85,85
"Lublin, Poland",2023-10-02,Apartment in Lublin,EASY RENT Apartments - Kompozytorow Polskich 7/51,308,308,Oct 3 - 8,"1,539",1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartament Plac Litewski Premium,324,457,Oct 10 - 15,"1,618",2 beds,4.75,12
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartment Solna - the only one #Lublin,324,324,Oct 8 - 13,"1,620",1 bed,5.0,46
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartment 14 floor Raclawickie 10 Home&SPA,376,531,Oct 15 - 20,"1,878",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lublin, Poland",2023-10-02,Room in Lublin,Large room on Mackiewic,101,101,Oct 19 - 24,505,2 beds,5.0,18
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartament Plac Litewski Premium No. 7,289,421,Oct 4 - 9,"1,445",1 double bed,5.0,5
"Lublin, Poland",2023-10-02,Apartment in Lublin,EASY RENT Apartments - SKY,342,342,Oct 15 - 20,"1,710",1 double bed,4.83,35
"Lublin, Poland",2023-10-02,Apartment in Lublin,"Deluxe Apartment ""A""",303,340,Oct 5 - 10,"1,512",1 double bed,4.8,10
"Lublin, Poland",2023-10-02,Apartment in Lublin,An apartment in the very center of the city.,247,247,Oct 8 - 13,"1,232",2 beds,4.92,52
"Lublin, Poland",2023-10-02,Condo in Stare Miasto,A little history of Lublin with Free Parking,326,326,Oct 10 - 15,"1,627",2 beds,5.0,3
"Lublin, Poland",2023-10-02,Apartment in Lublin,Near train station flat with balcony,351,351,Oct 3 - 8,"1,755",3 beds,4.86,59
"Lublin, Poland",2023-10-02,Apartment in Lublin,#VisitLublin Apartments Lublin Plaza,243,266,Oct 5 - 10,"1,215",4 beds,4.88,34
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartament Plac Litewski Premium 22-2,286,406,Oct 7 - 12,"1,427",2 beds,4.76,34
"Lublin, Poland",2023-10-02,Room in Lublin,Lublin - room with balcony,117,117,Oct 8 - 13,581,2 beds,5.0,19
"Lublin, Poland",2023-10-02,Apartment in Lublin,EASY RENT Apartments - Rayskiego,260,260,Oct 6 - 11,"1,300",1 bed,4.8,5
"Lublin, Poland",2023-10-02,Apartment in Stare Miasto,Apartment Swietoduska in the very center of Lublin,218,274,Oct 16 - 21,"1,086",2 beds,4.91,22
"Lublin, Poland",2023-10-02,Apartment in Lublin,AURUM PREMIUM SPA UNIA RESIDENCE,418,418,Oct 11 - 16,"2,088",1 sofa bed,5.0,3
"Lublin, Poland",2023-10-02,Condo in Lublin,Family apartment in the center of Lublin,423,423,Oct 4 - 9,"2,113",3 beds,5.0,9
"Lublin, Poland",2023-10-02,Apartment in Lublin,EASY RENT Apartments - KONOPNICKA 3,207,207,Oct 15 - 20,"1,035",2 beds,4.64,53
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartament 39 free parking,294,294,Oct 4 - 9,"1,467",4 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lublin, Poland",2023-10-02,Apartment in Lublin,EASY RENT Apartments - Family,290,290,Oct 8 - 13,"1,450",5 beds,5.0,4
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartamenty Krakowskie 36 Lublin - Double One,234,234,Nov 19 - 24,"1,168",4 beds,4.85,106
"Lublin, Poland",2023-10-02,Condo in Lublin,Lovely modern Scandinavian condo.,303,303,Oct 3 - 8,"1,514",2 beds,4.0,6
"Lublin, Poland",2023-10-02,Room in Lublin,5d Rooms Lubartowska Street en-suite,235,235,Oct 11 - 16,"1,171",2 beds,4.72,18
"Lublin, Poland",2023-10-02,Apartment in Stare Miasto,Town Square Apartament,212,212,Oct 8 - 13,"1,056",3 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lublin, Poland",2023-10-02,Apartment in Lublin,Studio near Saxon Garden,299,299,Oct 15 - 20,"1,493",2 beds,5.0,5
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartament Zielona Herbowa,159,159,Nov 17 - 22,792,2 beds,4.93,116
"Lublin, Poland",2023-10-02,Apartment in Stare Miasto,Apartament Lublin Underground,250,250,Sep 29 - Oct 4,"1,250",2 beds,5.0,3
"Lublin, Poland",2023-10-02,Home in Lublin,Home in Downtown,605,605,Oct 3 - 8,"3,022",4 beds,5.0,9
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartament Czechowska Prestige,301,398,Oct 4 - 9,"1,504",2 beds,4.82,11
"Lublin, Poland",2023-10-02,Room in Lublin,Room with balcony in the city center with parking,121,121,Dec 2 - 7,604,2 beds,4.81,31
"Lublin, Poland",2023-10-02,Loft in Stare Miasto,Loft apartment in the center of Lublin Old Town,280,280,Oct 28 - Nov 2,"1,397",2 beds,4.96,89
"Lublin, Poland",2023-10-02,Apartment in Lublin,KK 38 Old Town,253,253,Oct 8 - 13,"1,265",4 beds,4.78,45
"Lublin, Poland",2023-10-02,Apartment in Lublin,Active Mercure Apartment,294,347,Oct 4 - 9,"1,470",2 beds,4.67,3
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartamenty Lubartowska Street 3,324,324,Oct 11 - 16,"1,620",3 beds,4.68,44
"Lublin, Poland",2023-10-02,Apartment in Stare Miasto,Apartment with Castle View,294,294,Oct 8 - 13,"1,467",3 beds,4.92,12
"Lublin, Poland",2023-10-02,Apartment in Lublin,EASY RENT Apartments - SMART 317,238,238,Oct 16 - 21,"1,190",1 bed,4.63,16
"Lublin, Poland",2023-10-02,Apartment in Lublin,EASY RENT Apartments - Unia Art Residence 83,292,292,Oct 17 - 22,"1,460",1 bed,5.0,3
"Lublin, Poland",2023-10-02,Apartment in Lublin,City 2,147,147,Oct 22 - 27,734,3 beds,4.63,36
"Lublin, Poland",2023-10-02,Apartment in Lublin,Centrum RS SUITES Raclawickie 10,472,523,Oct 24 - 29,"2,359",2 beds,5.0,56
"Lublin, Poland",2023-10-02,Boutique hotel in Stare Miasto,Grodzka Residence Pokoj typu Double Twin 204,220,220,Oct 3 - 8,"1,100",2 beds,4.78,23
"Lublin, Poland",2023-10-02,Apartment in Lublin,At the Fountain/Lithuanian Square/ Stare Miasto/ 2 room,247,247,Oct 14 - 19,"1,232",2 beds,5.0,18
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartment studio Perla 2,194,233,Oct 24 - 29,967,2 beds,New,New
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartament Nadbystrzycka no. 13,202,202,Oct 8 - 13,"1,009",3 beds,4.78,37
"Lublin, Poland",2023-10-02,Apartment in Lublin,One-room apartment in Lublin,153,253,Oct 11 - 16,763,1 double bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lublin, Poland",2023-10-02,Apartment in Lublin,"Superior Apartment ""C""",307,356,Oct 8 - 13,"1,533",2 beds,4.89,9
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartament Plac Litewski Premium 22-1,283,392,Oct 3 - 8,"1,413",1 double bed,4.63,16
"Lublin, Poland",2023-10-02,Guest suite in Lublin,Accommodation at Krzycha's,88,88,Oct 2 - 7,440,35 single beds,4.33,9
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartament Plac Litewski/Centrum,274,274,Oct 14 - 19,"1,366",2 beds,New,New
"Lublin, Poland",2023-10-02,Apartment in Lublin,EASY RENT Apartments - COZY,300,300,Oct 8 - 13,"1,500",2 beds,4.83,42
"Lublin, Poland",2023-10-02,Apartment in Lublin,EASY RENT Apartments - KONOPNICKA,252,252,Oct 8 - 13,"1,260",4 beds,4.78,75
"Lublin, Poland",2023-10-02,Apartment in Lublin,EASY RENT Apartments - Centrum Plac Litewski,300,300,Oct 8 - 13,"1,500",1 bed,New,New
"Lublin, Poland",2023-10-02,Apartment in Lublin,Duplex guest suite,463,463,Oct 17 - 22,"2,312",2 beds,5.0,6
"Lublin, Poland",2023-10-02,Apartment in Lublin,PLATiNiUM HOUSE&SPA  BASEN/Sauna - Centrum,404,404,Oct 11 - 16,"2,019",2 beds,4.93,14
"Lublin, Poland",2023-10-02,Apartment in Lublin,EASY RENT Apartments - BIZNES CENTER 41,240,240,Oct 14 - 19,"1,200",1 bed,4.78,18
"Lublin, Poland",2023-10-02,Apartment in Stare Miasto,Rynek 10 Studio Superior 8,421,421,Oct 6 - 11,"2,102",2 beds,4.88,8
"Lublin, Poland",2023-10-02,Apartment in Lublin,KK 51 City Center,252,252,Nov 17 - 22,"1,259",2 double beds,4.93,46
"Lublin, Poland",2023-10-02,Apartment in Stare Miasto,Rosh Apartament Lublin,503,503,Oct 3 - 8,"2,512",2 beds,New,New
"Lublin, Poland",2023-10-02,Loft in Lublin,Krakowskie30 Loft2,296,296,Oct 22 - 27,"1,479",2 beds,4.6,5
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartment Lithuanian Square Premium 12-2,301,377,Oct 6 - 11,"1,505",1 double bed,4.83,12
"Lublin, Poland",2023-10-02,Apartment in Lublin,#VisitLublin Apartments City View Narutowicza,264,289,Oct 10 - 15,"1,320",4 beds,4.92,49
"Lublin, Poland",2023-10-02,Condo in Lublin,Fanstastic Scandinavian apartment in new area !,303,303,Oct 4 - 9,"1,514",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartament Peowiakow Superior,234,234,Oct 8 - 13,"1,170",4 beds,4.67,9
"Lublin, Poland",2023-10-02,Holiday park in Lublin,Apartament SASKI PREMIUM SPA Unia Residence Lublin,470,555,Oct 7 - 12,"2,347",2 double beds,4.9,30
"Lublin, Poland",2023-10-02,Apartment in Lublin,Scandinavian modern condo 2,303,303,Oct 2 - 7,"1,514",2 beds,New,New
"Lublin, Poland",2023-10-02,Apartment in Lublin,EASY RENT Apartments - SMART 316,246,246,Oct 6 - 11,"1,230",1 double bed,4.75,24
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartament Nadbystrzycka no. 01,205,205,Oct 7 - 12,"1,021",3 beds,4.79,33
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartament in central location,264,264,Oct 15 - 20,"1,318",1 double bed,4.87,106
"Lublin, Poland",2023-10-02,Apartment in Lublin,EASY RENT Apartments - STYLE,216,216,Oct 16 - 21,"1,080",1 double bed,4.92,52
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartament Plac Litewski Premium 17-3,270,395,Oct 8 - 13,"1,348",2 beds,4.33,12
"Lublin, Poland",2023-10-02,Boutique hotel in Stare Miasto,Boutique Old Town  Rooms - Oak,197,197,Oct 21 - 26,985,1 double bed,4.84,56
"Lublin, Poland",2023-10-02,Apartment in Lublin,EASY RENT Apartments  - Centrum 2,297,297,Oct 15 - 20,"1,485",1 double bed,4.78,36
"Lublin, Poland",2023-10-02,Boutique hotel in Stare Miasto,Apartamenty Centrum RS Suites Kowalska 12 pok. 2,216,216,Oct 30 - Nov 4,"1,080",1 double bed,4.92,24
"Lublin, Poland",2023-10-02,Apartment in Lublin,Premium 8th Floor Apartment,289,370,Oct 7 - 12,"1,441",2 beds,3.8,5
"Lublin, Poland",2023-10-02,Apartment in Lublin,Easy Rent Apartments - BUSINESS CENTER 126,240,240,Oct 4 - 9,"1,198",1 sofa bed,4.8,20
"Lublin, Poland",2023-10-02,Apartment in Stare Miasto,Romantic View OLD TOWN Apartment,411,411,Oct 15 - 20,"2,054",2 beds,5.0,4
"Lublin, Poland",2023-10-02,Apartment in Lublin,Eastern Apartment,892,892,Oct 16 - 21,"4,460",10 single beds,4.91,11
"Lublin, Poland",2023-10-02,Apartment in Lublin,"Charming apartment near PKP, air conditioning parking",183,183,Oct 31 - Nov 5,914,2 beds,4.94,33
"Lublin, Poland",2023-10-02,Loft in Lublin,Krakowskie30 Loft1,329,329,Oct 8 - 13,"1,643",2 beds,4.67,6
"Lublin, Poland",2023-10-02,Room in Lublin,10 min walk  from main PKP station (train),273,273,Oct 3 - 8,"1,365",2 beds,4.89,27
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartment in Lublin,306,306,Nov 13 - 18,"1,526",2 beds,New,New
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartments Lubartowska Street 6B,334,334,Oct 11 - 16,"1,667",2 single beds,5.0,7
"Lublin, Poland",2023-10-02,Apartment in Stare Miasto,TANGO Apartment Zamojska 8- Apartamenty GKM Lublin,399,399,Oct 9 - 14,"1,995",4 beds,4.93,15
"Lublin, Poland",2023-10-02,Apartment in Lublin,EASY RENT Apartments - Old Town View Composers,350,350,Oct 13 - 18,"1,750",4 beds,New,New
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartament Platinum + taras 70m2,439,481,Oct 21 - 26,"2,195",3 beds,5.0,4
"Lublin, Poland",2023-10-02,Apartment in Lublin,EASY RENT Apartments - Diamond,300,300,Oct 15 - 20,"1,500",1 bed,5.0,5
"Lublin, Poland",2023-10-02,Apartment in Lublin,EASY RENT Apartamnents - Crystal,310,310,Oct 21 - 26,"1,550",1 sofa bed,4.89,9
"Lublin, Poland",2023-10-02,Apartment in Lublin,Pulawska design apartment. Spacious and bright78m2,388,388,Oct 3 - 8,"1,937",3 beds,4.8,10
"Lublin, Poland",2023-10-02,Apartment in Lublin,#VisitLublin Modern Apartment City Center,243,266,Oct 3 - 8,"1,215",4 beds,4.94,35
"Lublin, Poland",2023-10-02,Room in Lublin,5c Rooms Lubartowska Street Pokoj  z lazienka,235,235,Oct 11 - 16,"1,171",4 beds,4.9,21
"Lublin, Poland",2023-10-02,Apartment in Lublin,Fairytale Apartment,329,329,Oct 5 - 10,"1,643",3 beds,5.0,5
"Lublin, Poland",2023-10-02,Room in Lublin,Room in the city center with free parking,148,148,Feb 19 - 24,736,3 beds,5.0,11
"Lublin, Poland",2023-10-02,Apartment in Stare Miasto,Rynek 10 Studio Standard 1,367,367,Oct 12 - 17,"1,835",1 double bed,5.0,4
"Lublin, Poland",2023-10-02,Apartment in Lublin,"Apartament Superior 
Al. Raclawickie",310,404,Oct 3 - 8,"1,550",2 beds,5.0,3
"Lublin, Poland",2023-10-02,Apartment in Lublin,3 big room Scandinavian apartment + free parking,291,291,Oct 3 - 8,"1,455",2 beds,4.67,3
"Lublin, Poland",2023-10-02,Apartment in Lublin,Latvian Square Suite 17-2,270,380,Oct 8 - 13,"1,348",1 double bed,4.6,10
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartamenty Arte Lublin Raclawickie 28A,268,268,Oct 13 - 18,"1,337",1 double bed,5.0,5
"Lublin, Poland",2023-10-02,Apartment in Lublin,Less than Prince Deluxe Apartment,297,342,Oct 5 - 10,"1,481",2 beds,4.8,5
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartments MK - Chalk,282,282,Oct 8 - 13,"1,408",2 beds,4.67,9
"Lublin, Poland",2023-10-02,Room in Lublin,Sleepover Sweet Sleep - Double Room,150,150,Oct 6 - 11,750,2 beds,4.71,14
"Lublin, Poland",2023-10-02,Apartment in Stare Miasto,M4 Apartments GKM Lublin 4 bedrooms with bathrooms,664,664,Oct 3 - 8,"3,316",9 beds,5.0,13
"Lublin, Poland",2023-10-02,Apartment in Stare Miasto,Allure Premium Apartment,470,470,Oct 29 - Nov 3,"2,347",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lublin, Poland",2023-10-02,Apartment in Lublin,Book your apartment today,270,270,Oct 5 - 10,"1,350",1 bed,4.18,11
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartament Koral Kompozytorow 7,306,306,Oct 15 - 20,"1,526",3 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lublin, Poland",2023-10-02,Apartment in Stare Miasto,Rynek 10 Studio Standard 2,367,367,Oct 5 - 10,"1,835",1 bed,5.0,3
"Lublin, Poland",2023-10-02,Apartment in Stare Miasto,Rynek 10 Apartment with 1 bedroom,477,477,Oct 8 - 13,"2,381",2 beds,5.0,5
"Lublin, Poland",2023-10-02,Room in Lublin,Room in the city center with free parking,104,104,Oct 30 - Nov 4,519,2 beds,4.52,23
"Lublin, Poland",2023-10-02,Room in Stare Miasto,EASY RENT Apartments - Wettera II,290,290,Oct 9 - 14,"1,450",2 beds,4.67,3
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartment 39 plus,280,280,Oct 7 - 12,"1,397",3 beds,5.0,25
"Lublin, Poland",2023-10-02,Room in Stare Miasto,Lublin Old Town Rooms - Red,195,195,Oct 8 - 13,975,3 beds,4.87,15
"Lublin, Poland",2023-10-02,Apartment in Stare Miasto,WALC Apartment Zamojska 8- Apartments GKM Lublin,316,316,Oct 9 - 14,"1,580",3 beds,5.0,3
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartment on the hilltop Thursday,557,557,Oct 8 - 13,"2,782",13 beds,4.2,5
"Lublin, Poland",2023-10-02,Room in Lublin,Room with balcony in the city center with parking,104,131,Jan 1 - 6,516,13 beds,4.82,17
"Lublin, Poland",2023-10-02,Apartment in Stare Miasto,"Apartamenty Lublin Stare Miasto ""Wild Cat""",349,349,Oct 5 - 10,"1,743",3 beds,5.0,23
"Lublin, Poland",2023-10-02,Apartment in Lublin,Lovely apartment near the Lagoon-Lublin,294,294,Oct 10 - 15,"1,467",2 beds,4.75,4
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartament Peowiakow Gold,234,234,Oct 8 - 13,"1,170",3 beds,4.33,6
"Lublin, Poland",2023-10-02,Room in Lublin,5a Rooms Lubartowska Street pokoj  z  lazienka,235,235,Oct 11 - 16,"1,171",3 beds,4.89,18
"Lublin, Poland",2023-10-02,Apartment in Lublin,EASY RENT Apartments - Polish Composers,270,270,Oct 6 - 11,"1,350",2 beds,5.0,7
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartament Nadbystrzycka no. 07,202,202,Oct 8 - 13,"1,009",3 beds,4.89,9
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartment Latvian Premium 12-3,286,396,Oct 7 - 12,"1,427",2 beds,4.71,14
"Lublin, Poland",2023-10-02,Apartment in Stare Miasto,Luxury Apartment in Old Town,606,606,Oct 8 - 13,"3,028",3 beds,5.0,12
"Lublin, Poland",2023-10-02,Boutique hotel in Lublin,Grodzka Residence Double Twin Room 203,220,220,Oct 3 - 8,"1,100",2 single beds,4.75,4
"Lublin, Poland",2023-10-02,Apartment in Lublin,"Studio ""Zakatek""",176,176,Oct 31 - Nov 5,880,2 single beds,4.73,15
"Lublin, Poland",2023-10-02,Apartment in Swidnik,"A suite, a new suite!",411,411,Oct 2 - 7,"2,054",3 beds,5.0,3
"Lublin, Poland",2023-10-02,Room in Lublin,Cozy and Comfort,200,200,Oct 9 - 14,998,3 beds,4.89,118
"Lublin, Poland",2023-10-02,Apartment in Lublin,Cyrulicza - OLD TOWN - Apartment,380,380,Oct 8 - 13,"1,900",2 beds,4.88,60
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartament ProLublin (free parking),269,269,Oct 19 - 24,"1,344",2 beds,4.97,37
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartment with access to a sun terrace,235,235,Oct 3 - 8,"1,174",1 bed,4.33,3
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartment Zirconia,458,551,Oct 2 - 7,"2,289",3 beds,4.86,14
"Lublin, Poland",2023-10-02,Room in Lublin,Horyzont Room 6,130,130,Oct 6 - 11,646,3 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lublin, Poland",2023-10-02,Apartment in Lublin,EASY RENT Apartments - BIZNES CENTER 39,250,250,Oct 13 - 18,"1,250",1 bed,4.85,13
"Lublin, Poland",2023-10-02,Apartment in Lublin,"Studio ""Tuscany""",176,176,Oct 29 - Nov 3,880,2 single beds,4.94,34
"Lublin, Poland",2023-10-02,Apartment in Lublin,UNIA SUITES - swimming pool and stunning view,546,546,Jul 1 - 6,"2,729",2 double beds,4.97,32
"Lublin, Poland",2023-10-02,Apartment in Lublin,Cozy flat 60m2,282,342,Oct 3 - 8,"1,408",3 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lublin, Poland",2023-10-02,Apartment in Lublin,Super lokalizacja- centrum oraz bezplatny parking,822,822,Oct 4 - 9,"4,108",3 beds,4.8,56
"Lublin, Poland",2023-10-02,Apartment in Lublin,#VisitLublin Clock Tower Apartment Radziszewskiego,307,336,Oct 7 - 12,"1,532",3 beds,4.92,63
"Lublin, Poland",2023-10-02,Room in Lublin,Dr. Mandryk HOUSE,188,188,Oct 8 - 13,939,3 beds,5.0,5
"Lublin, Poland",2023-10-02,Apartment in Swidnik,Cozy apartment in good location,200,200,Oct 22 - 27,998,1 bed,4.33,12
"Lublin, Poland",2023-10-02,Apartment in Lublin,EASY RENT Apartments - GUSTO,270,270,Oct 15 - 20,"1,350",2 beds,4.86,35
"Lublin, Poland",2023-10-02,Apartment in Lublin,Lovely apartment in Krakow suburb-Lublin,329,329,Oct 7 - 12,"1,643",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lublin, Poland",2023-10-02,Apartment in Lublin,Agatowa Apartment,399,448,Oct 2 - 7,"1,995",1 double bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lublin, Poland",2023-10-02,Apartment in Lublin,An apartment with a mezzanine in the heart of Ljubljana,226,226,Dec 2 - 7,"1,126",1 queen bed,4.77,13
"Lublin, Poland",2023-10-02,Boutique hotel in Stare Miasto,"Stylish, air-conditioned apartment for two",250,250,Oct 3 - 8,"1,250",3 beds,4.25,8
"Lublin, Poland",2023-10-02,Apartment in Lublin,Bruxapart,264,264,Oct 28 - Nov 2,"1,320",2 beds,5.0,9
"Lublin, Poland",2023-10-02,Apartment in Lublin,Apartment with mezzanine and private bedroom,259,259,Nov 1 - 6,"1,291",1 double bed,5.0,13
"Lublin, Poland",2023-10-02,Apartment in Stare Miasto,Rynek 10 Studio Standard 4,337,337,Oct 8 - 13,"1,685",1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lublin, Poland",2023-10-02,Room in Stare Miasto,EASY RENT Apartments - Wettera,296,296,Oct 5 - 10,"1,480",1 bed,4.75,4
