city,date,title,subtitle,price_per_night (zl),original_price (zl),availability,total_price (zl),bed_type,star,number_of_ratings
"Zakopane, Poland",2023-10-03,Room in Zakopane,Room No 3 with bathroom,185,205,Oct 12 - 17,925,2 beds,4.91,153
"Zakopane, Poland",2023-10-03,Chalet in Bialy Dunajec,NA SKRAJU LASU domek nr.1 z balia/ jacuzzi.,881,978,Oct 8 - 13,"4,401",4 beds,5.0,15
"Zakopane, Poland",2023-10-03,Room in Zakopane,Room in city centre,183,183,Nov 13 - 18,911,4 beds,4.71,58
"Zakopane, Poland",2023-10-03,Guest suite in Bialy Dunajec,Apartamenty Tatranest,277,277,Oct 10 - 15,"1,385",1 king bed,4.86,7
"Zakopane, Poland",2023-10-03,Apartment in Zakopane,Luxury Apartment 2 Krupowki Mountains Hot Tub Garden,319,319,Oct 21 - 26,"1,594",2 beds,5.0,15
"Zakopane, Poland",2023-10-03,Home in Zakopane,Maryna House Apartment for 5 people,259,259,Oct 9 - 14,"1,291",4 beds,4.96,49
"Zakopane, Poland",2023-10-03,Apartment in Koscielisko,Apartament Zakopane - Koscielisko Pod Blachowkou 44,259,259,Oct 9 - 14,"1,291",4 beds,4.75,123
"Zakopane, Poland",2023-10-03,Apartment in Zakopane,Brzozowy apartment,505,505,Oct 10 - 15,"2,523",4 beds,4.89,93
"Zakopane, Poland",2023-10-03,Apartment in Zakopane,Hot Springs - Kalipso SPA apartment,494,494,Oct 4 - 9,"2,470",2 beds,New,New
"Zakopane, Poland",2023-10-03,Chalet in Zakopane,Marysia,857,940,Oct 11 - 16,"4,284",3 beds,5.0,13
"Zakopane, Poland",2023-10-03,Guest suite in Zakopane,One-Bedroom Apartment,239,239,Oct 8 - 13,"1,195",3 beds,4.67,13
"Zakopane, Poland",2023-10-03,Apartment in Zakopane,Apartament Szymony,327,389,Oct 4 - 9,"1,631",2 beds,New,New
"Zakopane, Poland",2023-10-03,Chalet in Zab,Little House,646,646,Oct 22 - 27,"3,228",3 beds,5.0,3
"Zakopane, Poland",2023-10-03,Apartment in Koscielisko,Apartment overlooking the Tatra Mountains,376,504,Oct 8 - 13,"1,877",4 beds,4.81,21
"Zakopane, Poland",2023-10-03,Room in Zakopane,"""Witkacy"" - room with balcony and mountain view",148,148,Oct 10 - 15,738,4 beds,4.94,140
"Zakopane, Poland",2023-10-03,Apartment in Zakopane,Apartments Juhas Zakopane 3,288,288,Oct 15 - 20,"1,438",2 beds,5.0,34
"Zakopane, Poland",2023-10-03,Room in Jurgow,A country house in the Polish mountains,165,165,Oct 8 - 13,822,2 beds,New,New
"Zakopane, Poland",2023-10-03,Apartment in Zakopane,MOUNTiny,214,214,Oct 16 - 21,"1,068",2 beds,5.0,7
"Zakopane, Poland",2023-10-03,Apartment in Zakopane,Luxurious apartment close to Kasprowy cable car,419,419,Oct 8 - 13,"2,094",1 double bed,New,New
"Zakopane, Poland",2023-10-03,Apartment in Zakopane,Appt in Mountain forest & nature,265,265,Nov 5 - 10,"1,324",4 beds,4.9,92
"Zakopane, Poland",2023-10-03,Apartment in Zakopane,ApartPrestige Krupowki Silver,552,652,Oct 4 - 9,"2,758",3 beds,New,New
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament Ziemowita,200,200,Oct 15 - 20,"1,000",2 beds,New,New
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament Biegusa,160,160,Oct 12 - 17,800,2 beds,New,New
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament Styczynskiego,180,180,Oct 22 - 27,900,1 bed,4.78,9
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Charming Ground Floor - 40 meters to Old Square,197,272,Oct 22 - 27,983,3 beds,5.0,4
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,"Cozy apartment 40 m2,",242,242,Oct 3 - 8,"1,209",2 beds,New,New
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Panoramic view of Gliwice: 90m from the old square,243,321,Oct 12 - 17,"1,211",4 beds,4.99,84
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Loft Apartments 2 Gliwice,219,219,Oct 15 - 20,"1,095",1 bed,5.0,3
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Mini apartament z tarasem,180,180,Oct 13 - 18,898,1 double bed,New,New
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartment Jana Pawla II,190,190,Oct 15 - 20,950,1 bed,New,New
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Premium Suite with Sauna,304,304,Oct 12 - 17,"1,520",2 beds,New,New
"Gliwice, Poland",2023-10-03,Room in Gliwice,Sienkiewicz 5,165,165,Oct 15 - 20,825,2 beds,4.93,15
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartment Nowy Swiat 1,190,190,Oct 15 - 20,950,2 beds,5.0,3
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Modern apartment Gliwice - 200 meters from the market,277,277,Oct 12 - 17,"1,385",1 double bed,4.94,48
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Gliwice on a budget 90m from the main square,210,312,Oct 12 - 17,"1,047",2 beds,4.99,70
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Charming apartment Gliwice-Centrum,230,230,Oct 15 - 20,"1,150",2 beds,4.8,64
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Stare Gliwice: bright apartment with large balcony,268,268,Oct 3 - 8,"1,338",1 double bed,5.0,10
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Enfilade apartment,290,290,Oct 13 - 18,"1,447",2 beds,4.97,29
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Cozy apartment in Gliwice,376,376,Oct 15 - 20,"1,878",3 beds,5.0,14
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Traditional Leo apartment,255,255,Oct 4 - 9,"1,273",1 double bed,New,New
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament Arena Gliwice Budget,301,398,Oct 3 - 8,"1,502",2 beds,4.88,8
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartment+garage in a closed housing estate.,235,235,Oct 17 - 22,"1,174",2 beds,4.98,50
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Loft Apartments 1 Gliwice,209,209,Oct 15 - 20,"1,045",1 bed,4.83,6
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament Jagielonska,223,223,Oct 15 - 20,"1,115",1 bed,New,New
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,VIP POLO APARTMENT,264,264,Nov 1 - 6,"1,317",2 beds,4.93,30
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Blue Magic,162,162,Oct 6 - 13,"1,134",3 beds,New,New
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartment of Victory,220,220,Oct 13 - 18,"1,100",1 bed,4.4,5
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Happy Stay,273,463,Oct 12 - 17,"1,361",4 beds,4.91,11
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Mikolovska apartment,220,220,Oct 27 - Nov 1,"1,100",2 beds,4.9,10
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Air Flat Gliwice,259,259,Oct 12 - 17,"1,291",3 single beds,4.6,30
"Gliwice, Poland",2023-10-03,Apartment in Zabrze,Apartament Daniel,151,151,Oct 15 - 20,751,3 beds,New,New
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartments 21 in Gliwice 100m from the market,282,282,Oct 3 - 8,"1,408",3 beds,4.93,15
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,4 bedroom apartment,411,411,Oct 13 - 18,"2,054",7 beds,New,New
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Air-conditioned apartment with downtown garage,259,259,Oct 17 - 22,"1,291",3 beds,4.94,16
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartments in the Old Town,329,329,Oct 13 - 18,"1,643",1 bed,New,New
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,A cozy air-conditioned apartment in Gliwice,392,392,Oct 24 - 29,"1,960",2 beds,5.0,14
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Sunny secret garden apartment.,240,240,Oct 12 - 17,"1,196",3 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Poezji Park Apartment,322,322,Oct 12 - 17,"1,606",3 beds,5.0,6
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Sunny apartment in the center of Gliwice 70m2,209,209,Apr 1 - 6,"1,045",4 beds,4.93,44
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Flat in Gliwice,334,334,Oct 13 - 18,"1,669",4 beds,4.36,11
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament Japko,381,432,Oct 12 - 17,"1,901",4 beds,4.88,26
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament Neptun Centrum,279,312,Oct 15 - 20,"1,394",2 beds,5.0,3
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartment Za Murami Gliwice,243,265,Oct 16 - 21,"1,215",2 beds,4.96,28
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Loft Apartments 3 Gliwice,225,225,Oct 15 - 20,"1,125",1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament Mikolowska 2,230,230,Oct 15 - 20,"1,150",1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Room in Gliwice,Sienkiewicz 4,179,179,Oct 26 - 31,891,1 bed,4.9,10
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament Zabrska 6,200,200,Oct 15 - 20,"1,000",1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Cozy Loft in charming neighborhood,260,260,Oct 15 - 20,"1,300",3 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartment Nowy Swiat 2,200,200,Oct 15 - 20,"1,000",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Nastrojowe Mieszkanie Plac Krakowski Gliwice 60m2,270,270,Oct 3 - 8,"1,350",1 double bed,4.65,17
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Panorama Suite - Top Apartment - Gliwice,416,416,Oct 12 - 17,"2,077",1 double bed,4.94,17
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament NEGRO-nowe osiedle/klimatyzacja/parking,348,399,Oct 5 - 10,"1,737",2 beds,4.93,15
"Gliwice, Poland",2023-10-03,Condo in Gliwice,Cozy apartment in the heart of Gliwice.,153,153,Oct 3 - 8,763,1 bed,4.54,13
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartment 22 exclusive with bedroom,294,294,Oct 12 - 17,"1,467",2 beds,4.82,11
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament Zabrska 4,200,200,Oct 15 - 20,"1,000",1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Beautiful apartment in the center of Gliwic [Disinfected],343,343,Oct 4 - 9,"1,714",2 beds,4.89,64
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament premium +garaz,227,248,Oct 27 - Nov 3,"1,584",3 beds,5.0,4
"Gliwice, Poland",2023-10-03,Condo in Gliwice,Studio Mango w/Patio & Parking,345,345,Oct 13 - 18,"1,723",2 beds,5.0,41
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament w centrum Gliwic,388,388,Oct 12 - 17,"1,937",3 beds,5.0,4
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Gliwice OficynaApartments Studio 280 m od Rynku,264,264,Oct 15 - 20,"1,320",1 single bed,4.82,44
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,New downtown parking apartment,306,306,Oct 3 - 8,"1,526",2 beds,5.0,9
"Gliwice, Poland",2023-10-03,Condo in Zabrze,Cozy Place,200,269,Oct 4 - 9,997,2 beds,4.97,29
"Gliwice, Poland",2023-10-03,Room in Gliwice,"The Heart of 
Gliwic Center Rynek 22
Room 3",235,235,Oct 3 - 8,"1,174",2 beds,4.33,6
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Victoria Apartment,676,676,Oct 12 - 17,"3,380",4 beds,5.0,11
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament Zabrska 1,200,200,Oct 20 - 25,"1,000",2 beds,4.67,3
"Gliwice, Poland",2023-10-03,Room in Gliwice,Sienkiewicz 3,165,165,Oct 26 - 31,825,2 beds,4.25,8
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament Zabrska 9,200,200,Oct 15 - 20,"1,000",1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Guest suite in Gliwice,Room 11,270,270,Oct 3 - 8,"1,350",1 double bed,4.86,21
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,HapppyStay GOLD,233,473,Oct 12 - 17,"1,162",5 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Apartment in Ruda Slaska,"Apartament, 2 pokoje o powierzchni  43m2",216,216,Oct 12 - 17,"1,080",2 beds,5.0,35
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,"A studio apartment with a fully equipped kitchen,",178,178,Oct 3 - 8,886,1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Room in Gliwice,Best Two Large Rooms in Gliwice,296,350,Oct 12 - 17,"1,478",1 bed,New,New
"Gliwice, Poland",2023-10-03,Apartment in Pyskowice,Apartment with parking,240,240,Oct 12 - 17,"1,197",2 beds,4.71,7
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartment Nowy Swiat 3,220,220,Oct 15 - 20,"1,100",1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,MISVEST Maria IV Arena Gliwice,306,306,Oct 3 - 8,"1,526",3 beds,4.8,15
"Gliwice, Poland",2023-10-03,Guest suite in Gliwice,APARTMENT NO 13,317,317,Oct 3 - 8,"1,584",2 beds,5.0,9
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament Joanna 2 parter Gliwice,235,357,Oct 4 - 9,"1,174",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament dla businessu. Dla dwojga. Faktura VAT.,263,263,Oct 4 - 9,"1,314",1 bed,4.95,20
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament Berbeckiego,244,244,Oct 12 - 17,"1,220",1 bed,5.0,3
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Studio Silesia,376,376,Nov 1 - 6,"1,878",4 beds,4.91,100
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Charming apartment with free parking,641,641,Oct 3 - 8,"3,204",6 beds,4.82,11
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Cozy Apartament  Centrum Gliwic,245,245,Oct 12 - 17,"1,221",2 beds,New,New
"Gliwice, Poland",2023-10-03,Apartment in Zabrze,Zabrze Park Apartament (wystawiam faktury VAT),183,208,Oct 5 - 10,911,1 sofa bed,4.94,108
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartment Under Radiostal,241,241,Oct 12 - 17,"1,203",2 beds,5.0,3
"Gliwice, Poland",2023-10-03,Condo in Bytom,Apartment with soul in Bytom,196,231,Oct 4 - 9,980,1 bed,5.0,3
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament Zabrska 7,200,200,Oct 15 - 20,"1,000",1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament Zabrska 2,220,220,Oct 12 - 17,"1,100",1 bed,5.0,4
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Silesian Vip Apartament Gliwice!,362,362,Oct 6 - 11,"1,807",1 bed,5.0,20
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartment  Aga  - new for discerning guests,364,364,Oct 13 - 18,"1,819",1 double bed,5.0,10
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Sunny Oriental Apartment,241,263,Oct 30 - Nov 4,"1,203",2 beds,4.57,7
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,"LOTTE Apartment - strzezone osiedle, parking",331,367,Oct 12 - 17,"1,655",2 beds,5.0,6
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament Andersa FV Vat,227,227,Oct 13 - 19,"1,361",3 beds,5.0,8
"Gliwice, Poland",2023-10-03,Apartment in Zabrze,Apartment Curie,151,183,Oct 22 - 27,751,1 bed,New,New
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apt # 3,286,286,Oct 12 - 17,"1,426",1 bed,4.92,12
"Gliwice, Poland",2023-10-03,Guest suite in Gliwice,Apartment no 26,306,306,Oct 3 - 8,"1,526",1 bed,4.8,21
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,"Apt # 37 - Train 60, Gliwice",306,306,Oct 12 - 17,"1,526",1 double bed,5.0,12
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Fountain-friendly apartment,387,387,Oct 12 - 17,"1,935",3 beds,4.83,12
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament Sikornik,247,247,Oct 14 - 19,"1,232",2 beds,4.96,27
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartment Radio Station,329,329,Oct 12 - 17,"1,643",3 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Guest suite in Gliwice,Apt # 15,294,294,Oct 3 - 8,"1,467",1 bed,5.0,8
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartment Kachniec 10,587,587,Oct 4 - 9,"2,934",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Room in Gliwice,Sienkiewicz 1,179,179,Oct 17 - 22,891,2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Everywhere Close,293,293,Oct 15 - 20,"1,463",4 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Apartment in Pyskowice,Apartments-kwatery-wynaj,165,183,Oct 12 - 17,822,2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Comfortable 2 bedroom apartment 500 m from the market.,342,342,Oct 12 - 17,"1,710",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Apartment in Bytom,Apartment Eve,104,104,Oct 23 - 28,516,2 beds,4.89,88
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament Zabrska 8,200,200,Oct 15 - 20,"1,000",1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament Zabrska 5,200,200,Oct 21 - 26,"1,000",1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartment 2,286,286,Oct 12 - 17,"1,426",1 bed,4.83,18
"Gliwice, Poland",2023-10-03,Room in Gliwice,Pilsudskiy Apartment # 2,180,180,Oct 14 - 19,900,1 bed,5.0,7
"Gliwice, Poland",2023-10-03,Condo in Zabrze,Wonderful two-room apartment in a peaceful environment,236,236,Nov 4 - 9,"1,180",2 beds,5.0,27
"Gliwice, Poland",2023-10-03,Apartment in Bytom,Cozy Apartment + Gym,218,218,Oct 13 - 18,"1,086",2 beds,4.92,13
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,"Apt # 36 - Train 60, Gliwice",306,306,Oct 3 - 8,"1,526",1 bed,5.0,8
"Gliwice, Poland",2023-10-03,Apartment in Zabrze,Apartment - Centrum Zabrze.,247,247,Oct 13 - 18,"1,232",1 bed,4.88,43
"Gliwice, Poland",2023-10-03,Condo in Bytom,Modern flat in city centre of Bytomio,191,191,Oct 3 - 8,952,1 double bed,4.85,26
"Gliwice, Poland",2023-10-03,Room in Pszow,Emails for freelancers and hikers with a view,76,76,Oct 13 - 18,376,1 double bed,4.94,31
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament nr 14,341,341,Oct 3 - 8,"1,702",1 double bed,5.0,6
"Gliwice, Poland",2023-10-03,Apartment in Zabrze,Apartament Szyb Maciej,308,308,Oct 4 - 9,"1,537",2 beds,5.0,25
"Gliwice, Poland",2023-10-03,Guesthouse in Rybnik,Appartement Rybnik Schlesien Zentrumsnah,152,152,Oct 4 - 9,758,1 bed,New,New
"Gliwice, Poland",2023-10-03,Apartment in Bytom,Modern studio in downtown Bytomio,168,168,Oct 14 - 19,839,1 bed,4.82,11
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Charming serviced apartment  23,357,357,Oct 12 - 17,"1,784",1 double bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Apartment in Katowice,Comfortable apartment Katowice Brynow,273,321,Oct 3 - 8,"1,361",2 beds,New,New
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartment by the Palm House,787,787,Oct 16 - 21,"3,932",6 beds,New,New
"Gliwice, Poland",2023-10-03,Apartment in Zabrze,Apartament Trocera,235,235,Oct 17 - 22,"1,174",1 bed,5.0,5
"Gliwice, Poland",2023-10-03,Apartment in Zabrze,Blahi Sen II Apartment - Comfortable Sleep,156,171,Oct 15 - 22,"1,091",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Guest suite in Gliwice,Apartament Joanna parter Gliwice,364,364,Oct 12 - 17,"1,819",2 beds,4.83,12
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament 2 Poziomy Kosciuszki,250,250,Nov 13 - 18,"1,250",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament Zabrska 10,220,220,Oct 12 - 17,"1,100",1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament Zabrska 3,200,200,Oct 22 - 27,"1,000",1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Guesthouse in Rybnik,Appartement Rybnik Schlesien Zentrumsnah,109,109,Oct 4 - 9,541,2 beds,New,New
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,"Apt # 32 - Train 60, Gliwice",399,399,Oct 3 - 8,"1,995",2 beds,5.0,6
"Gliwice, Poland",2023-10-03,Apartment in Pyskowice,Apartament Pyskowice Centrum,233,233,Oct 12 - 17,"1,162",2 beds,5.0,4
"Gliwice, Poland",2023-10-03,Apartment in Zabrze,Apartment Queen Luiza,308,308,Oct 3 - 8,"1,537",2 beds,4.92,12
"Gliwice, Poland",2023-10-03,Guesthouse in Rybnik,Guesthouse in Rybnik Silesia Close to the center,206,206,Oct 3 - 8,"1,029",3 beds,New,New
"Gliwice, Poland",2023-10-03,Room in Gliwice,"The Heart of
Gliwic Center Rynek 22
Room 2",282,282,Oct 3 - 8,"1,408",3 beds,4.67,3
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,"Apt # 34 - Train 60, Gliwice",399,399,Oct 3 - 8,"1,995",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Lovely apartment in city centre of Gliwice,458,458,Nov 3 - 8,"2,289",4 single beds,5.0,4
"Gliwice, Poland",2023-10-03,Apartment in Gliwice,Apartament Sikornik,247,247,Oct 12 - 17,"1,232",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
